id,name,type,card_type,hp,stage,evolves_from,ability,effect,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,description
808,未設定ポケモン_808,,Pokemon,,,,,,,,,,,,,,
809,未設定ポケモン_809,,Pokemon,,,,,,,,,,,,,,
810,未設定ポケモン_810,,Pokemon,,,,,,,,,,,,,,
811,未設定ポケモン_811,,Pokemon,,,,,,,,,,,,,,
812,未設定ポケモン_812,,Pokemon,,,,,,,,,,,,,,
813,未設定ポケモン_813,,Pokemon,,,,,,,,,,,,,,
814,未設定ポケモン_814,,Pokemon,,,,,,,,,,,,,,
815,未設定ポケモン_815,,Pokemon,,,,,,,,,,,,,,
816,未設定ポケモン_816,,Pokemon,,,,,,,,,,,,,,
817,未設定ポケモン_817,,Pokemon,,,,,,,,,,,,,,
818,未設定ポケモン_818,,Pokemon,,,,,,,,,,,,,,
819,未設定ポケモン_819,,Pokemon,,,,,,,,,,,,,,
820,未設定ポケモン_820,,Pokemon,,,,,,,,,,,,,,
821,未設定ポケモン_821,,Pokemon,,,,,,,,,,,,,,
822,未設定ポケモン_822,,Pokemon,,,,,,,,,,,,,,
823,未設定ポケモン_823,,Pokemon,,,,,,,,,,,,,,
824,未設定ポケモン_824,,Pokemon,,,,,,,,,,,,,,
825,未設定ポケモン_825,,Pokemon,,,,,,,,,,,,,,
826,未設定ポケモン_826,,Pokemon,,,,,,,,,,,,,,
827,未設定ポケモン_827,,Pokemon,,,,,,,,,,,,,,
828,未設定ポケモン_828,,Pokemon,,,,,,,,,,,,,,
829,未設定ポケモン_829,,Pokemon,,,,,,,,,,,,,,
830,未設定ポケモン_830,,Pokemon,,,,,,,,,,,,,,
831,未設定ポケモン_831,,Pokemon,,,,,,,,,,,,,,
832,未設定ポケモン_832,,Pokemon,,,,,,,,,,,,,,
833,未設定ポケモン_833,,Pokemon,,,,,,,,,,,,,,
834,未設定ポケモン_834,,Pokemon,,,,,,,,,,,,,,
835,未設定ポケモン_835,,Pokemon,,,,,,,,,,,,,,
836,未設定ポケモン_836,,Pokemon,,,,,,,,,,,,,,
837,未設定ポケモン_837,,Pokemon,,,,,,,,,,,,,,
838,未設定ポケモン_838,,Pokemon,,,,,,,,,,,,,,
839,未設定ポケモン_839,,Pokemon,,,,,,,,,,,,,,
840,未設定ポケモン_840,,Pokemon,,,,,,,,,,,,,,
841,未設定ポケモン_841,,Pokemon,,,,,,,,,,,,,,
842,未設定ポケモン_842,,Pokemon,,,,,,,,,,,,,,
843,未設定ポケモン_843,,Pokemon,,,,,,,,,,,,,,
844,未設定ポケモン_844,,Pokemon,,,,,,,,,,,,,,
845,未設定ポケモン_845,,Pokemon,,,,,,,,,,,,,,
846,未設定ポケモン_846,,Pokemon,,,,,,,,,,,,,,
847,未設定ポケモン_847,,Pokemon,,,,,,,,,,,,,,
848,未設定ポケモン_848,,Pokemon,,,,,,,,,,,,,,
849,未設定ポケモン_849,,Pokemon,,,,,,,,,,,,,,
850,未設定ポケモン_850,,Pokemon,,,,,,,,,,,,,,
851,未設定ポケモン_851,,Pokemon,,,,,,,,,,,,,,
852,未設定ポケモン_852,,Pokemon,,,,,,,,,,,,,,
853,未設定ポケモン_853,,Pokemon,,,,,,,,,,,,,,
854,未設定ポケモン_854,,Pokemon,,,,,,,,,,,,,,
855,未設定ポケモン_855,,Pokemon,,,,,,,,,,,,,,
856,未設定ポケモン_856,,Pokemon,,,,,,,,,,,,,,
857,未設定ポケモン_857,,Pokemon,,,,,,,,,,,,,,
858,未設定ポケモン_858,,Pokemon,,,,,,,,,,,,,,
859,未設定ポケモン_859,,Pokemon,,,,,,,,,,,,,,
860,未設定ポケモン_860,,Pokemon,,,,,,,,,,,,,,
861,未設定ポケモン_861,,Pokemon,,,,,,,,,,,,,,
862,未設定ポケモン_862,,Pokemon,,,,,,,,,,,,,,
863,未設定ポケモン_863,,Pokemon,,,,,,,,,,,,,,
864,未設定ポケモン_864,,Pokemon,,,,,,,,,,,,,,
865,未設定ポケモン_865,,Pokemon,,,,,,,,,,,,,,
866,未設定ポケモン_866,,Pokemon,,,,,,,,,,,,,,
867,未設定ポケモン_867,,Pokemon,,,,,,,,,,,,,,
868,未設定ポケモン_868,,Pokemon,,,,,,,,,,,,,,
869,未設定ポケモン_869,,Pokemon,,,,,,,,,,,,,,
870,未設定ポケモン_870,,Pokemon,,,,,,,,,,,,,,
871,未設定ポケモン_871,,Pokemon,,,,,,,,,,,,,,
872,未設定ポケモン_872,,Pokemon,,,,,,,,,,,,,,
873,未設定ポケモン_873,,Pokemon,,,,,,,,,,,,,,
874,未設定ポケモン_874,,Pokemon,,,,,,,,,,,,,,
875,未設定ポケモン_875,,Pokemon,,,,,,,,,,,,,,
876,未設定ポケモン_876,,Pokemon,,,,,,,,,,,,,,
877,未設定ポケモン_877,,Pokemon,,,,,,,,,,,,,,
878,未設定ポケモン_878,,Pokemon,,,,,,,,,,,,,,
879,未設定ポケモン_879,,Pokemon,,,,,,,,,,,,,,
880,未設定ポケモン_880,,Pokemon,,,,,,,,,,,,,,
881,未設定ポケモン_881,,Pokemon,,,,,,,,,,,,,,
882,未設定ポケモン_882,,Pokemon,,,,,,,,,,,,,,
883,未設定ポケモン_883,,Pokemon,,,,,,,,,,,,,,
884,未設定ポケモン_884,,Pokemon,,,,,,,,,,,,,,
885,未設定ポケモン_885,,Pokemon,,,,,,,,,,,,,,
886,未設定ポケモン_886,,Pokemon,,,,,,,,,,,,,,
887,未設定ポケモン_887,,Pokemon,,,,,,,,,,,,,,
888,未設定ポケモン_888,,Pokemon,,,,,,,,,,,,,,
889,未設定ポケモン_889,,Pokemon,,,,,,,,,,,,,,
890,未設定ポケモン_890,,Pokemon,,,,,,,,,,,,,,
891,未設定ポケモン_891,,Pokemon,,,,,,,,,,,,,,
892,未設定ポケモン_892,,Pokemon,,,,,,,,,,,,,,
893,未設定ポケモン_893,,Pokemon,,,,,,,,,,,,,,
894,未設定ポケモン_894,,Pokemon,,,,,,,,,,,,,,
895,未設定ポケモン_895,,Pokemon,,,,,,,,,,,,,,
896,未設定ポケモン_896,,Pokemon,,,,,,,,,,,,,,
897,未設定ポケモン_897,,Pokemon,,,,,,,,,,,,,,
898,未設定ポケモン_898,,Pokemon,,,,,,,,,,,,,,
899,未設定ポケモン_899,,Pokemon,,,,,,,,,,,,,,
900,未設定ポケモン_900,,Pokemon,,,,,,,,,,,,,,
901,未設定ポケモン_901,,Pokemon,,,,,,,,,,,,,,
902,未設定ポケモン_902,,Pokemon,,,,,,,,,,,,,,
903,未設定ポケモン_903,,Pokemon,,,,,,,,,,,,,,
904,未設定ポケモン_904,,Pokemon,,,,,,,,,,,,,,
905,未設定ポケモン_905,,Pokemon,,,,,,,,,,,,,,
906,未設定ポケモン_906,,Pokemon,,,,,,,,,,,,,,
907,未設定ポケモン_907,,Pokemon,,,,,,,,,,,,,,
908,未設定ポケモン_908,,Pokemon,,,,,,,,,,,,,,
909,未設定ポケモン_909,,Pokemon,,,,,,,,,,,,,,
910,未設定ポケモン_910,,Pokemon,,,,,,,,,,,,,,
911,未設定ポケモン_911,,Pokemon,,,,,,,,,,,,,,
912,未設定ポケモン_912,,Pokemon,,,,,,,,,,,,,,
913,未設定ポケモン_913,,Pokemon,,,,,,,,,,,,,,
914,未設定ポケモン_914,,Pokemon,,,,,,,,,,,,,,
915,未設定ポケモン_915,,Pokemon,,,,,,,,,,,,,,
916,未設定ポケモン_916,,Pokemon,,,,,,,,,,,,,,
917,未設定ポケモン_917,,Pokemon,,,,,,,,,,,,,,
918,未設定ポケモン_918,,Pokemon,,,,,,,,,,,,,,
919,未設定ポケモン_919,,Pokemon,,,,,,,,,,,,,,
920,未設定ポケモン_920,,Pokemon,,,,,,,,,,,,,,
921,未設定ポケモン_921,,Pokemon,,,,,,,,,,,,,,
922,未設定ポケモン_922,,Pokemon,,,,,,,,,,,,,,
923,未設定ポケモン_923,,Pokemon,,,,,,,,,,,,,,
924,未設定ポケモン_924,,Pokemon,,,,,,,,,,,,,,
925,未設定ポケモン_925,,Pokemon,,,,,,,,,,,,,,
926,未設定ポケモン_926,,Pokemon,,,,,,,,,,,,,,
927,未設定ポケモン_927,,Pokemon,,,,,,,,,,,,,,
928,未設定ポケモン_928,,Pokemon,,,,,,,,,,,,,,
929,未設定ポケモン_929,,Pokemon,,,,,,,,,,,,,,
930,未設定ポケモン_930,,Pokemon,,,,,,,,,,,,,,
931,未設定ポケモン_931,,Pokemon,,,,,,,,,,,,,,
932,未設定ポケモン_932,,Pokemon,,,,,,,,,,,,,,
933,未設定ポケモン_933,,Pokemon,,,,,,,,,,,,,,
934,未設定ポケモン_934,,Pokemon,,,,,,,,,,,,,,
935,未設定ポケモン_935,,Pokemon,,,,,,,,,,,,,,
936,未設定ポケモン_936,,Pokemon,,,,,,,,,,,,,,
937,未設定ポケモン_937,,Pokemon,,,,,,,,,,,,,,
938,未設定ポケモン_938,,Pokemon,,,,,,,,,,,,,,
939,未設定ポケモン_939,,Pokemon,,,,,,,,,,,,,,
940,未設定ポケモン_940,,Pokemon,,,,,,,,,,,,,,
941,未設定ポケモン_941,,Pokemon,,,,,,,,,,,,,,
942,未設定ポケモン_942,,Pokemon,,,,,,,,,,,,,,
943,未設定ポケモン_943,,Pokemon,,,,,,,,,,,,,,
944,未設定ポケモン_944,,Pokemon,,,,,,,,,,,,,,
945,未設定ポケモン_945,,Pokemon,,,,,,,,,,,,,,
946,未設定ポケモン_946,,Pokemon,,,,,,,,,,,,,,
947,未設定ポケモン_947,,Pokemon,,,,,,,,,,,,,,
948,未設定ポケモン_948,,Pokemon,,,,,,,,,,,,,,
949,未設定ポケモン_949,,Pokemon,,,,,,,,,,,,,,
950,未設定ポケモン_950,,Pokemon,,,,,,,,,,,,,,
951,未設定ポケモン_951,,Pokemon,,,,,,,,,,,,,,
952,未設定ポケモン_952,,Pokemon,,,,,,,,,,,,,,
953,未設定ポケモン_953,,Pokemon,,,,,,,,,,,,,,
954,未設定ポケモン_954,,Pokemon,,,,,,,,,,,,,,
955,未設定ポケモン_955,,Pokemon,,,,,,,,,,,,,,
956,未設定ポケモン_956,,Pokemon,,,,,,,,,,,,,,
957,未設定ポケモン_957,,Pokemon,,,,,,,,,,,,,,
958,未設定ポケモン_958,,Pokemon,,,,,,,,,,,,,,
959,未設定ポケモン_959,,Pokemon,,,,,,,,,,,,,,
960,未設定ポケモン_960,,Pokemon,,,,,,,,,,,,,,
961,未設定ポケモン_961,,Pokemon,,,,,,,,,,,,,,
962,未設定ポケモン_962,,Pokemon,,,,,,,,,,,,,,
963,未設定ポケモン_963,,Pokemon,,,,,,,,,,,,,,
964,未設定ポケモン_964,,Pokemon,,,,,,,,,,,,,,
965,未設定ポケモン_965,,Pokemon,,,,,,,,,,,,,,
966,未設定ポケモン_966,,Pokemon,,,,,,,,,,,,,,
967,未設定ポケモン_967,,Pokemon,,,,,,,,,,,,,,
968,未設定ポケモン_968,,Pokemon,,,,,,,,,,,,,,
969,未設定ポケモン_969,,Pokemon,,,,,,,,,,,,,,
970,未設定ポケモン_970,,Pokemon,,,,,,,,,,,,,,
971,未設定ポケモン_971,,Pokemon,,,,,,,,,,,,,,
972,未設定ポケモン_972,,Pokemon,,,,,,,,,,,,,,
973,未設定ポケモン_973,,Pokemon,,,,,,,,,,,,,,
974,未設定ポケモン_974,,Pokemon,,,,,,,,,,,,,,
975,未設定ポケモン_975,,Pokemon,,,,,,,,,,,,,,
976,未設定ポケモン_976,,Pokemon,,,,,,,,,,,,,,
977,未設定ポケモン_977,,Pokemon,,,,,,,,,,,,,,
978,未設定ポケモン_978,,Pokemon,,,,,,,,,,,,,,
979,未設定ポケモン_979,,Pokemon,,,,,,,,,,,,,,
980,未設定ポケモン_980,,Pokemon,,,,,,,,,,,,,,
981,未設定ポケモン_981,,Pokemon,,,,,,,,,,,,,,
982,未設定ポケモン_982,,Pokemon,,,,,,,,,,,,,,
983,未設定ポケモン_983,,Pokemon,,,,,,,,,,,,,,
984,未設定ポケモン_984,,Pokemon,,,,,,,,,,,,,,
985,未設定ポケモン_985,,Pokemon,,,,,,,,,,,,,,
986,未設定ポケモン_986,,Pokemon,,,,,,,,,,,,,,
987,未設定ポケモン_987,,Pokemon,,,,,,,,,,,,,,
988,未設定ポケモン_988,,Pokemon,,,,,,,,,,,,,,
989,未設定ポケモン_989,,Pokemon,,,,,,,,,,,,,,
990,未設定ポケモン_990,,Pokemon,,,,,,,,,,,,,,
991,未設定ポケモン_991,,Pokemon,,,,,,,,,,,,,,
992,未設定ポケモン_992,,Pokemon,,,,,,,,,,,,,,
993,未設定ポケモン_993,,Pokemon,,,,,,,,,,,,,,
994,未設定ポケモン_994,,Pokemon,,,,,,,,,,,,,,
995,未設定ポケモン_995,,Pokemon,,,,,,,,,,,,,,
996,未設定ポケモン_996,,Pokemon,,,,,,,,,,,,,,
997,未設定ポケモン_997,,Pokemon,,,,,,,,,,,,,,
998,未設定ポケモン_998,,Pokemon,,,,,,,,,,,,,,
999,未設定ポケモン_999,,Pokemon,,,,,,,,,,,,,,
1000,未設定ポケモン_1000,,Pokemon,,,,,,,,,,,,,,
1001,アイリス,,Supporter,,,,,iris_point_boost,,,,,,,,,きぜつ時に追加1ポイント
1002,マーズ,,Supporter,,,,,mars_hand_discard,,,,,,,,,ハンデス
1003,博士の研究,,Supporter,,,,,draw_3,,,,,,,,,基本ドロー
1004,サカキ,,Supporter,,,,,boost_damage_20,,,,,,,,,この番のダメージ+20
1005,ナツメ,,Supporter,,,,,switch_opponent_active,,,,,,,,,相手のベンチを引きずり出す
1006,ものまねむすめ,,Supporter,,,,,draw_until_opponent_hand_size,,,,,,,,,相手の手札枚数分引く
1007,未設定ポケモン_1007,,Pokemon,,,,,,,,,,,,,,
1008,未設定ポケモン_1008,,Pokemon,,,,,,,,,,,,,,
1009,未設定ポケモン_1009,,Pokemon,,,,,,,,,,,,,,
1010,未設定ポケモン_1010,,Pokemon,,,,,,,,,,,,,,
1011,未設定ポケモン_1011,,Pokemon,,,,,,,,,,,,,,
1012,未設定ポケモン_1012,,Pokemon,,,,,,,,,,,,,,
1013,未設定ポケモン_1013,,Pokemon,,,,,,,,,,,,,,
1014,未設定ポケモン_1014,,Pokemon,,,,,,,,,,,,,,
1015,未設定ポケモン_1015,,Pokemon,,,,,,,,,,,,,,
1016,未設定ポケモン_1016,,Pokemon,,,,,,,,,,,,,,
1017,未設定ポケモン_1017,,Pokemon,,,,,,,,,,,,,,
1018,未設定ポケモン_1018,,Pokemon,,,,,,,,,,,,,,
1019,未設定ポケモン_1019,,Pokemon,,,,,,,,,,,,,,
1020,未設定ポケモン_1020,,Pokemon,,,,,,,,,,,,,,
1021,未設定ポケモン_1021,,Pokemon,,,,,,,,,,,,,,
1022,未設定ポケモン_1022,,Pokemon,,,,,,,,,,,,,,
1023,未設定ポケモン_1023,,Pokemon,,,,,,,,,,,,,,
1024,未設定ポケモン_1024,,Pokemon,,,,,,,,,,,,,,
1025,未設定ポケモン_1025,,Pokemon,,,,,,,,,,,,,,
1026,未設定ポケモン_1026,,Pokemon,,,,,,,,,,,,,,
1027,未設定ポケモン_1027,,Pokemon,,,,,,,,,,,,,,
1028,未設定ポケモン_1028,,Pokemon,,,,,,,,,,,,,,
1029,未設定ポケモン_1029,,Pokemon,,,,,,,,,,,,,,
1030,未設定ポケモン_1030,,Pokemon,,,,,,,,,,,,,,
1031,未設定ポケモン_1031,,Pokemon,,,,,,,,,,,,,,
1032,未設定ポケモン_1032,,Pokemon,,,,,,,,,,,,,,
1033,未設定ポケモン_1033,,Pokemon,,,,,,,,,,,,,,
1034,未設定ポケモン_1034,,Pokemon,,,,,,,,,,,,,,
1035,未設定ポケモン_1035,,Pokemon,,,,,,,,,,,,,,
1036,未設定ポケモン_1036,,Pokemon,,,,,,,,,,,,,,
1037,未設定ポケモン_1037,,Pokemon,,,,,,,,,,,,,,
1038,未設定ポケモン_1038,,Pokemon,,,,,,,,,,,,,,
1039,未設定ポケモン_1039,,Pokemon,,,,,,,,,,,,,,
1040,未設定ポケモン_1040,,Pokemon,,,,,,,,,,,,,,
1041,未設定ポケモン_1041,,Pokemon,,,,,,,,,,,,,,
1042,未設定ポケモン_1042,,Pokemon,,,,,,,,,,,,,,
1043,未設定ポケモン_1043,,Pokemon,,,,,,,,,,,,,,
1044,未設定ポケモン_1044,,Pokemon,,,,,,,,,,,,,,
1045,未設定ポケモン_1045,,Pokemon,,,,,,,,,,,,,,
1046,未設定ポケモン_1046,,Pokemon,,,,,,,,,,,,,,
1047,未設定ポケモン_1047,,Pokemon,,,,,,,,,,,,,,
1048,未設定ポケモン_1048,,Pokemon,,,,,,,,,,,,,,
1049,未設定ポケモン_1049,,Pokemon,,,,,,,,,,,,,,
1050,未設定ポケモン_1050,,Pokemon,,,,,,,,,,,,,,
1051,未設定ポケモン_1051,,Pokemon,,,,,,,,,,,,,,
1052,未設定ポケモン_1052,,Pokemon,,,,,,,,,,,,,,
1053,未設定ポケモン_1053,,Pokemon,,,,,,,,,,,,,,
1054,未設定ポケモン_1054,,Pokemon,,,,,,,,,,,,,,
1055,未設定ポケモン_1055,,Pokemon,,,,,,,,,,,,,,
1056,未設定ポケモン_1056,,Pokemon,,,,,,,,,,,,,,
1057,未設定ポケモン_1057,,Pokemon,,,,,,,,,,,,,,
1058,未設定ポケモン_1058,,Pokemon,,,,,,,,,,,,,,
1059,未設定ポケモン_1059,,Pokemon,,,,,,,,,,,,,,
1060,未設定ポケモン_1060,,Pokemon,,,,,,,,,,,,,,
1061,未設定ポケモン_1061,,Pokemon,,,,,,,,,,,,,,
1062,未設定ポケモン_1062,,Pokemon,,,,,,,,,,,,,,
1063,未設定ポケモン_1063,,Pokemon,,,,,,,,,,,,,,
1064,未設定ポケモン_1064,,Pokemon,,,,,,,,,,,,,,
1065,未設定ポケモン_1065,,Pokemon,,,,,,,,,,,,,,
1066,未設定ポケモン_1066,,Pokemon,,,,,,,,,,,,,,
1067,未設定ポケモン_1067,,Pokemon,,,,,,,,,,,,,,
1068,未設定ポケモン_1068,,Pokemon,,,,,,,,,,,,,,
1069,未設定ポケモン_1069,,Pokemon,,,,,,,,,,,,,,
1070,未設定ポケモン_1070,,Pokemon,,,,,,,,,,,,,,
1071,未設定ポケモン_1071,,Pokemon,,,,,,,,,,,,,,
1072,未設定ポケモン_1072,,Pokemon,,,,,,,,,,,,,,
1073,未設定ポケモン_1073,,Pokemon,,,,,,,,,,,,,,
1074,未設定ポケモン_1074,,Pokemon,,,,,,,,,,,,,,
1075,未設定ポケモン_1075,,Pokemon,,,,,,,,,,,,,,
1076,未設定ポケモン_1076,,Pokemon,,,,,,,,,,,,,,
1077,未設定ポケモン_1077,,Pokemon,,,,,,,,,,,,,,
1078,未設定ポケモン_1078,,Pokemon,,,,,,,,,,,,,,
1079,未設定ポケモン_1079,,Pokemon,,,,,,,,,,,,,,
1080,未設定ポケモン_1080,,Pokemon,,,,,,,,,,,,,,
1081,未設定ポケモン_1081,,Pokemon,,,,,,,,,,,,,,
1082,未設定ポケモン_1082,,Pokemon,,,,,,,,,,,,,,
1083,未設定ポケモン_1083,,Pokemon,,,,,,,,,,,,,,
1084,未設定ポケモン_1084,,Pokemon,,,,,,,,,,,,,,
1085,未設定ポケモン_1085,,Pokemon,,,,,,,,,,,,,,
1086,未設定ポケモン_1086,,Pokemon,,,,,,,,,,,,,,
1087,未設定ポケモン_1087,,Pokemon,,,,,,,,,,,,,,
1088,未設定ポケモン_1088,,Pokemon,,,,,,,,,,,,,,
1089,未設定ポケモン_1089,,Pokemon,,,,,,,,,,,,,,
1090,未設定ポケモン_1090,,Pokemon,,,,,,,,,,,,,,
1091,未設定ポケモン_1091,,Pokemon,,,,,,,,,,,,,,
1092,未設定ポケモン_1092,,Pokemon,,,,,,,,,,,,,,
1093,未設定ポケモン_1093,,Pokemon,,,,,,,,,,,,,,
1094,未設定ポケモン_1094,,Pokemon,,,,,,,,,,,,,,
1095,未設定ポケモン_1095,,Pokemon,,,,,,,,,,,,,,
1096,未設定ポケモン_1096,,Pokemon,,,,,,,,,,,,,,
1097,未設定ポケモン_1097,,Pokemon,,,,,,,,,,,,,,
1098,未設定ポケモン_1098,,Pokemon,,,,,,,,,,,,,,
1099,未設定ポケモン_1099,,Pokemon,,,,,,,,,,,,,,
1100,未設定ポケモン_1100,,Pokemon,,,,,,,,,,,,,,
1101,未設定ポケモン_1101,,Pokemon,,,,,,,,,,,,,,
1102,未設定ポケモン_1102,,Pokemon,,,,,,,,,,,,,,
1103,未設定ポケモン_1103,,Pokemon,,,,,,,,,,,,,,
1104,未設定ポケモン_1104,,Pokemon,,,,,,,,,,,,,,
1105,未設定ポケモン_1105,,Pokemon,,,,,,,,,,,,,,
1106,未設定ポケモン_1106,,Pokemon,,,,,,,,,,,,,,
1107,未設定ポケモン_1107,,Pokemon,,,,,,,,,,,,,,
1108,未設定ポケモン_1108,,Pokemon,,,,,,,,,,,,,,
1109,未設定ポケモン_1109,,Pokemon,,,,,,,,,,,,,,
1110,未設定ポケモン_1110,,Pokemon,,,,,,,,,,,,,,
1111,未設定ポケモン_1111,,Pokemon,,,,,,,,,,,,,,
1112,未設定ポケモン_1112,,Pokemon,,,,,,,,,,,,,,
1113,未設定ポケモン_1113,,Pokemon,,,,,,,,,,,,,,
1114,未設定ポケモン_1114,,Pokemon,,,,,,,,,,,,,,
1115,未設定ポケモン_1115,,Pokemon,,,,,,,,,,,,,,
1116,未設定ポケモン_1116,,Pokemon,,,,,,,,,,,,,,
1117,未設定ポケモン_1117,,Pokemon,,,,,,,,,,,,,,
1118,未設定ポケモン_1118,,Pokemon,,,,,,,,,,,,,,
1119,未設定ポケモン_1119,,Pokemon,,,,,,,,,,,,,,
1120,未設定ポケモン_1120,,Pokemon,,,,,,,,,,,,,,
1121,未設定ポケモン_1121,,Pokemon,,,,,,,,,,,,,,
1122,未設定ポケモン_1122,,Pokemon,,,,,,,,,,,,,,
1123,未設定ポケモン_1123,,Pokemon,,,,,,,,,,,,,,
1124,未設定ポケモン_1124,,Pokemon,,,,,,,,,,,,,,
1125,未設定ポケモン_1125,,Pokemon,,,,,,,,,,,,,,
1126,未設定ポケモン_1126,,Pokemon,,,,,,,,,,,,,,
1127,未設定ポケモン_1127,,Pokemon,,,,,,,,,,,,,,
1128,未設定ポケモン_1128,,Pokemon,,,,,,,,,,,,,,
1129,未設定ポケモン_1129,,Pokemon,,,,,,,,,,,,,,
1130,未設定ポケモン_1130,,Pokemon,,,,,,,,,,,,,,
1131,未設定ポケモン_1131,,Pokemon,,,,,,,,,,,,,,
1132,未設定ポケモン_1132,,Pokemon,,,,,,,,,,,,,,
1133,未設定ポケモン_1133,,Pokemon,,,,,,,,,,,,,,
1134,未設定ポケモン_1134,,Pokemon,,,,,,,,,,,,,,
1135,未設定ポケモン_1135,,Pokemon,,,,,,,,,,,,,,
1136,未設定ポケモン_1136,,Pokemon,,,,,,,,,,,,,,
1137,未設定ポケモン_1137,,Pokemon,,,,,,,,,,,,,,
1138,未設定ポケモン_1138,,Pokemon,,,,,,,,,,,,,,
1139,未設定ポケモン_1139,,Pokemon,,,,,,,,,,,,,,
1140,未設定ポケモン_1140,,Pokemon,,,,,,,,,,,,,,
1141,未設定ポケモン_1141,,Pokemon,,,,,,,,,,,,,,
1142,未設定ポケモン_1142,,Pokemon,,,,,,,,,,,,,,
1143,未設定ポケモン_1143,,Pokemon,,,,,,,,,,,,,,
1144,未設定ポケモン_1144,,Pokemon,,,,,,,,,,,,,,
1145,未設定ポケモン_1145,,Pokemon,,,,,,,,,,,,,,
1146,未設定ポケモン_1146,,Pokemon,,,,,,,,,,,,,,
1147,未設定ポケモン_1147,,Pokemon,,,,,,,,,,,,,,
1148,未設定ポケモン_1148,,Pokemon,,,,,,,,,,,,,,
1149,未設定ポケモン_1149,,Pokemon,,,,,,,,,,,,,,
1150,未設定ポケモン_1150,,Pokemon,,,,,,,,,,,,,,
1151,未設定ポケモン_1151,,Pokemon,,,,,,,,,,,,,,
1152,未設定ポケモン_1152,,Pokemon,,,,,,,,,,,,,,
1153,未設定ポケモン_1153,,Pokemon,,,,,,,,,,,,,,
1154,未設定ポケモン_1154,,Pokemon,,,,,,,,,,,,,,
1155,未設定ポケモン_1155,,Pokemon,,,,,,,,,,,,,,
1156,未設定ポケモン_1156,,Pokemon,,,,,,,,,,,,,,
1157,未設定ポケモン_1157,,Pokemon,,,,,,,,,,,,,,
1158,未設定ポケモン_1158,,Pokemon,,,,,,,,,,,,,,
1159,未設定ポケモン_1159,,Pokemon,,,,,,,,,,,,,,
1160,未設定ポケモン_1160,,Pokemon,,,,,,,,,,,,,,
1161,未設定ポケモン_1161,,Pokemon,,,,,,,,,,,,,,
1162,未設定ポケモン_1162,,Pokemon,,,,,,,,,,,,,,
1163,未設定ポケモン_1163,,Pokemon,,,,,,,,,,,,,,
1164,未設定ポケモン_1164,,Pokemon,,,,,,,,,,,,,,
1165,未設定ポケモン_1165,,Pokemon,,,,,,,,,,,,,,
1166,未設定ポケモン_1166,,Pokemon,,,,,,,,,,,,,,
1167,未設定ポケモン_1167,,Pokemon,,,,,,,,,,,,,,
1168,未設定ポケモン_1168,,Pokemon,,,,,,,,,,,,,,
1169,未設定ポケモン_1169,,Pokemon,,,,,,,,,,,,,,
1170,未設定ポケモン_1170,,Pokemon,,,,,,,,,,,,,,
1171,未設定ポケモン_1171,,Pokemon,,,,,,,,,,,,,,
1172,未設定ポケモン_1172,,Pokemon,,,,,,,,,,,,,,
1173,未設定ポケモン_1173,,Pokemon,,,,,,,,,,,,,,
1174,未設定ポケモン_1174,,Pokemon,,,,,,,,,,,,,,
1175,未設定ポケモン_1175,,Pokemon,,,,,,,,,,,,,,
1176,未設定ポケモン_1176,,Pokemon,,,,,,,,,,,,,,
1177,未設定ポケモン_1177,,Pokemon,,,,,,,,,,,,,,
1178,未設定ポケモン_1178,,Pokemon,,,,,,,,,,,,,,
1179,未設定ポケモン_1179,,Pokemon,,,,,,,,,,,,,,
1180,未設定ポケモン_1180,,Pokemon,,,,,,,,,,,,,,
1181,未設定ポケモン_1181,,Pokemon,,,,,,,,,,,,,,
1182,未設定ポケモン_1182,,Pokemon,,,,,,,,,,,,,,
1183,未設定ポケモン_1183,,Pokemon,,,,,,,,,,,,,,
1184,未設定ポケモン_1184,,Pokemon,,,,,,,,,,,,,,
1185,未設定ポケモン_1185,,Pokemon,,,,,,,,,,,,,,
1186,未設定ポケモン_1186,,Pokemon,,,,,,,,,,,,,,
1187,未設定ポケモン_1187,,Pokemon,,,,,,,,,,,,,,
1188,未設定ポケモン_1188,,Pokemon,,,,,,,,,,,,,,
1189,未設定ポケモン_1189,,Pokemon,,,,,,,,,,,,,,
1190,未設定ポケモン_1190,,Pokemon,,,,,,,,,,,,,,
1191,未設定ポケモン_1191,,Pokemon,,,,,,,,,,,,,,
1192,未設定ポケモン_1192,,Pokemon,,,,,,,,,,,,,,
1193,未設定ポケモン_1193,,Pokemon,,,,,,,,,,,,,,
1194,未設定ポケモン_1194,,Pokemon,,,,,,,,,,,,,,
1195,未設定ポケモン_1195,,Pokemon,,,,,,,,,,,,,,
1196,未設定ポケモン_1196,,Pokemon,,,,,,,,,,,,,,
1197,未設定ポケモン_1197,,Pokemon,,,,,,,,,,,,,,
1198,未設定ポケモン_1198,,Pokemon,,,,,,,,,,,,,,
1199,未設定ポケモン_1199,,Pokemon,,,,,,,,,,,,,,
1200,未設定ポケモン_1200,,Pokemon,,,,,,,,,,,,,,
1201,未設定ポケモン_1201,,Pokemon,,,,,,,,,,,,,,
1202,未設定ポケモン_1202,,Pokemon,,,,,,,,,,,,,,
